id,strand,fiveseen,polyAseen,threeseen,fiveend,polyAend,threeend,primer,chimera
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/142973/31_2117_CCS,+,1,1,1,31,2117,2150,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/142974/31_2512_CCS,+,1,1,1,31,2512,2539,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143124/31_2002_CCS,+,1,1,1,31,2002,2035,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143146/31_2112_CCS,+,1,1,1,31,2112,2143,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143260/2384_63_CCS,-,1,1,1,31,2352,2386,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143319/31_1763_CCS,+,1,1,1,31,1763,1793,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143409/2146_62_CCS,-,1,1,1,31,2115,2148,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143454/31_2063_CCS,+,1,1,1,31,2063,2091,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143495/31_2057_CCS,+,1,1,1,31,2057,2091,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143589/2439_64_CCS,-,1,1,1,31,2406,2440,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143675/31_1837_CCS,+,1,1,1,31,1837,1869,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143681/2521_56_CCS,-,1,1,1,31,2496,2523,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143794/31_2054_CCS,+,1,1,1,31,2054,2090,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143854/31_2111_CCS,+,1,1,1,31,2111,2141,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143865/2437_68_CCS,-,1,1,1,31,2400,2439,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/143944/2080_57_CCS,-,1,1,1,31,2054,2081,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144221/2145_59_CCS,-,1,1,1,31,2117,2146,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144452/31_1837_CCS,+,1,1,1,31,1837,1864,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144568/31_2408_CCS,+,1,1,1,31,2408,2456,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144612/1873_68_CCS,-,1,1,1,31,1836,1875,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144731/2105_63_CCS,-,1,1,1,31,2073,2106,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144743/2082_60_CCS,-,1,1,1,31,2053,2084,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144881/30_1847_CCS,+,1,1,1,30,1847,1878,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144947/2089_65_CCS,-,1,1,1,31,2055,2091,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/144996/31_1593_CCS,+,1,1,1,31,1593,1620,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145027/31_2086_CCS,+,1,1,1,31,2086,2117,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145172/1863_56_CCS,-,1,1,1,31,1838,1865,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145183/2537_57_CCS,-,1,1,1,34,2514,2541,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145252/31_2400_CCS,+,1,1,1,31,2400,2431,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145341/1699_68_CCS,-,1,1,1,32,1663,1702,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145540/2087_63_CCS,-,1,1,1,30,2054,2090,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145543/2071_58_CCS,-,1,1,1,31,2044,2073,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145632/2518_57_CCS,-,1,1,1,31,2492,2519,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/145764/31_1999_CCS,+,1,1,1,31,1999,2026,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/146349/2526_55_CCS,-,1,1,1,31,2502,2528,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/146363/31_2560_CCS,+,1,1,1,31,2560,2588,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/146424/2102_60_CCS,-,1,1,1,33,2075,2105,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/146595/1867_64_CCS,-,1,1,1,31,1834,1869,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/146666/31_1590_CCS,+,1,1,1,31,1590,1617,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/146736/2170_62_CCS,-,1,1,1,27,2135,2168,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/146854/2136_54_CCS,-,1,1,1,31,2113,2138,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/146863/1872_66_CCS,-,1,1,1,31,1837,1877,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147011/31_1837_CCS,+,1,1,1,31,1837,1868,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147026/2143_58_CCS,-,1,1,1,31,2116,2145,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147137/31_2055_CCS,+,1,1,1,31,2055,2087,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147144/2085_59_CCS,-,1,1,1,31,2057,2087,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147247/31_2496_CCS,+,1,1,1,31,2496,2524,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147250/2138_65_CCS,-,1,1,1,30,2103,2138,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147263/31_2054_CCS,+,1,1,1,31,2054,2104,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147305/2019_60_CCS,-,1,1,1,31,1990,2021,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147426/2554_56_CCS,-,1,1,1,33,2531,2558,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147553/30_1713_CCS,+,1,1,1,30,1713,1742,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147641/31_2047_CCS,+,1,1,1,31,2047,2073,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147679/1974_61_CCS,-,1,1,1,30,1943,1975,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147755/2525_65_CCS,-,1,1,1,31,2491,2527,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147771/31_1588_CCS,+,1,1,1,31,1588,1617,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/147841/2077_58_CCS,-,1,1,1,32,2051,2080,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148125/31_2502_CCS,+,1,1,1,31,2502,2548,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148160/2307_58_CCS,-,1,1,1,31,2280,2309,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148198/2141_60_CCS,-,1,1,1,31,2112,2143,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148269/31_2072_CCS,+,1,1,1,31,2072,2107,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148395/31_1832_CCS,+,1,1,1,31,1832,1859,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148413/31_2021_CCS,+,1,1,1,31,2021,2052,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148470/2148_59_CCS,-,1,1,1,29,2118,2149,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148476/2530_61_CCS,-,1,1,1,31,2500,2532,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148484/1812_59_CCS,-,1,1,1,30,1783,1813,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148527/31_2135_CCS,+,1,1,1,31,2135,2165,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148566/28_1794_CCS,+,1,1,1,28,1794,1822,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148643/1859_70_CCS,-,1,1,1,32,1821,1856,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148757/30_2489_CCS,+,1,1,1,30,2489,2521,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/148913/31_2494_CCS,+,1,1,1,31,2494,2523,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149050/28_1722_CCS,+,1,1,1,28,1722,1753,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149139/2519_58_CCS,-,1,1,1,31,2492,2521,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149309/2071_55_CCS,-,1,1,1,31,2047,2073,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149316/32_2098_CCS,+,1,1,1,32,2098,2132,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149619/31_2137_CCS,+,1,1,1,31,2137,2172,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149625/31_1836_CCS,+,1,1,1,31,1836,1865,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149663/2310_59_CCS,-,1,1,1,31,2282,2312,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149848/2036_68_CCS,-,1,1,1,31,1999,2038,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149877/2083_58_CCS,-,1,1,1,29,2054,2083,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149895/2528_57_CCS,-,1,1,1,31,2502,2530,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/149943/29_2059_CCS,+,1,1,1,29,2059,2086,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/150099/1876_73_CCS,-,1,1,1,31,1834,1878,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/150254/31_1836_CCS,+,1,1,1,31,1836,1877,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/150375/31_2291_CCS,+,1,1,1,31,2291,2326,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/150648/31_2007_CCS,+,1,1,1,31,2007,2040,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/150813/2064_52_CCS,-,1,1,1,31,2043,2065,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/150914/31_2491_CCS,+,1,1,1,31,2491,2518,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/150919/31_2017_CCS,+,1,1,1,31,2017,2044,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/150939/2028_68_CCS,-,1,1,1,29,1989,2028,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/151052/1866_63_CCS,-,1,1,1,31,1834,1868,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/151056/2533_62_CCS,-,1,1,1,31,2502,2535,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/151151/43_2241_CCS,+,1,1,1,43,2241,2263,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/151434/29_1950_CCS,+,1,1,1,29,1950,1982,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/151501/31_1750_CCS,+,1,1,1,31,1750,1780,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/151719/31_2065_CCS,+,1,1,1,31,2065,2103,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/151961/30_1928_CCS,+,1,1,1,30,1928,1964,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/151963/31_2054_CCS,+,1,1,1,31,2054,2087,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152111/2090_64_CCS,-,1,1,1,31,2057,2093,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152130/2513_55_CCS,-,1,1,1,31,2489,2515,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152228/1948_58_CCS,-,1,1,1,32,1922,1951,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152319/31_2052_CCS,+,1,1,1,31,2052,2086,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152450/30_2505_CCS,+,1,1,1,30,2505,2540,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152451/2509_51_CCS,-,1,1,1,31,2489,2511,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152558/30_2231_CCS,+,1,1,1,30,2231,2261,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152664/1880_77_CCS,-,1,1,1,31,1834,1882,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152735/2096_66_CCS,-,1,1,1,31,2061,2098,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152784/2339_58_CCS,-,1,1,1,30,2311,2340,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152898/31_1897_CCS,+,1,1,1,31,1897,1931,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/152937/31_2506_CCS,+,1,1,1,31,2506,2538,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/153108/31_2041_CCS,+,1,1,1,31,2041,2070,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/153412/2152_66_CCS,-,1,1,1,31,2117,2154,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/153602/2548_63_CCS,-,1,1,1,31,2516,2545,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154021/31_1931_CCS,+,1,1,1,31,1931,1963,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154034/31_2505_CCS,+,1,1,1,31,2505,2535,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154156/2139_57_CCS,-,1,1,1,31,2113,2141,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154183/30_1787_CCS,+,1,1,1,30,1787,1827,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154311/2291_58_CCS,-,1,1,1,30,2263,2292,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154376/2515_55_CCS,-,1,1,1,31,2491,2517,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154385/31_2516_CCS,+,1,1,1,31,2516,2546,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154695/2510_52_CCS,-,1,1,1,31,2489,2512,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154780/1791_59_CCS,-,1,1,1,31,1763,1793,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154798/2072_56_CCS,-,1,1,1,31,2047,2074,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154818/30_2352_CCS,+,1,1,1,30,2352,2385,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154874/31_1797_CCS,+,1,1,1,31,1797,1826,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/154932/2431_55_CCS,-,1,1,1,31,2407,2433,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155065/2063_61_CCS,-,1,1,1,31,2033,2065,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155113/2521_60_CCS,-,1,1,1,31,2492,2523,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155163/2035_62_CCS,-,1,1,1,31,2004,2037,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155180/1763_65_CCS,-,1,1,1,31,1729,1765,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155249/31_2503_CCS,+,1,1,1,31,2503,2536,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155281/31_2057_CCS,+,1,1,1,31,2057,2088,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155320/2522_62_CCS,-,1,1,1,31,2491,2524,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155415/2082_59_CCS,-,1,1,1,31,2054,2084,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155430/31_1784_CCS,+,1,1,1,31,1784,1817,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155455/30_2113_CCS,+,1,1,1,30,2113,2144,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155468/31_1850_CCS,+,1,1,1,31,1850,1908,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155660/31_2110_CCS,+,1,1,1,31,2110,2142,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/155688/2547_59_CCS,-,1,1,1,28,2516,2548,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/156118/2237_63_CCS,-,1,1,1,30,2204,2237,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/156144/2103_59_CCS,-,1,1,1,31,2075,2105,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/156233/30_1585_CCS,+,1,1,1,30,1585,1623,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/156261/2083_58_CCS,-,1,1,1,30,2055,2084,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/156559/2072_56_CCS,-,1,1,1,31,2047,2074,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/156592/2104_62_CCS,-,1,1,1,31,2073,2106,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/156834/2533_64_CCS,-,1,1,1,31,2500,2535,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/157082/31_2401_CCS,+,1,1,1,31,2401,2435,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/157135/1618_57_CCS,-,1,1,1,30,1591,1619,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/157228/631_61_CCS,-,1,1,1,31,601,633,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/157433/2143_62_CCS,-,1,1,1,31,2112,2145,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/157534/31_574_CCS,+,1,1,1,31,574,601,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/157814/2072_59_CCS,-,1,1,1,31,2044,2074,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/157933/1936_58_CCS,-,1,1,1,31,1909,1938,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/157936/31_2112_CCS,+,1,1,1,31,2112,2147,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/158310/2163_65_CCS,-,1,1,1,31,2129,2164,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/158333/1961_60_CCS,-,1,1,1,31,1932,1963,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/158511/30_2500_CCS,+,1,1,1,30,2500,2533,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/158659/31_2045_CCS,+,1,1,1,31,2045,2075,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/158737/31_2053_CCS,+,1,1,1,31,2053,2079,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/158795/30_2035_CCS,+,1,1,1,30,2035,2067,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159040/31_2060_CCS,+,1,1,1,31,2060,2098,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159080/32_2036_CCS,+,1,1,1,32,2036,2069,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159139/2325_57_CCS,-,1,1,1,30,2298,2326,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159331/31_1840_CCS,+,1,1,1,31,1840,1868,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159348/31_2117_CCS,+,1,1,1,31,2117,2150,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159438/1946_59_CCS,-,1,1,1,31,1918,1948,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159467/2032_61_CCS,-,1,1,1,31,2002,2034,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159521/31_2491_CCS,+,1,1,1,31,2491,2521,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/159966/31_2110_CCS,+,1,1,1,31,2110,2142,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/160249/2098_60_CCS,-,1,1,1,31,2069,2100,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/160672/2169_67_CCS,-,1,1,1,79,2181,2213,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/160684/2144_69_CCS,-,1,1,1,32,2107,2145,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/160752/31_2120_CCS,+,1,1,1,31,2120,2153,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/160889/34_2435_CCS,+,1,1,1,34,2435,2470,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/161050/2085_61_CCS,-,1,1,1,31,2055,2087,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/161097/31_2064_CCS,+,1,1,1,31,2064,2094,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/161146/2138_60_CCS,-,1,1,1,31,2109,2140,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/161233/2086_60_CCS,-,1,1,1,31,2057,2088,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/161530/31_1994_CCS,+,1,1,1,31,1994,2031,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/161584/31_2110_CCS,+,1,1,1,31,2110,2142,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/161680/31_2110_CCS,+,1,1,1,31,2110,2140,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/161681/31_1867_CCS,+,1,1,1,31,1867,1890,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162016/2151_67_CCS,-,1,1,1,31,2115,2153,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162170/1874_69_CCS,-,1,1,1,31,1836,1876,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162281/30_2089_CCS,+,1,1,1,30,2089,2118,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162310/1866_78_CCS,-,1,1,1,30,1818,1867,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162345/1875_69_CCS,-,1,1,1,31,1837,1877,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162455/2019_64_CCS,-,1,1,1,31,1986,2021,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162576/41_2554_CCS,+,1,1,1,41,2554,2580,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162601/31_2120_CCS,+,1,1,1,31,2120,2151,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162710/2531_59_CCS,-,1,1,1,31,2503,2533,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162805/2451_58_CCS,-,1,1,1,30,2423,2452,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162936/31_2491_CCS,+,1,1,1,31,2491,2530,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162970/2139_61_CCS,-,1,1,1,31,2109,2141,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/162983/2079_60_CCS,-,1,1,1,30,2049,2082,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/163209/30_1733_CCS,+,1,1,1,30,1733,1759,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/163234/1274_60_CCS,-,1,1,1,30,1244,1275,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/163299/31_2400_CCS,+,1,1,1,31,2400,2432,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/163320/31_2121_CCS,+,1,1,1,31,2121,2151,1,0
m160911_163630_42215_c101001022550000001823227608231601_s1_X0/163344/31_2400_CCS,+,1,1,1,31,2400,2429,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/54682/30_1356_CCS,+,1,1,1,30,1356,1387,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/54914/1347_60_CCS,-,1,1,1,30,1317,1348,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/54929/1025_77_CCS,-,1,1,1,31,979,1027,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55132/1357_58_CCS,-,1,1,1,32,1331,1360,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55153/29_843_CCS,+,1,1,1,29,843,870,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55198/1136_57_CCS,-,1,1,1,31,1110,1140,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55205/1372_65_CCS,-,1,1,1,31,1338,1374,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55223/29_1249_CCS,+,1,1,1,29,1249,1274,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55394/1153_60_CCS,-,1,1,1,31,1124,1156,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55424/1497_66_CCS,-,1,1,1,31,1462,1499,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55441/30_1595_CCS,+,1,1,1,30,1595,1626,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55486/29_1324_CCS,+,1,1,1,29,1324,1371,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55690/1282_58_CCS,-,1,1,1,28,1252,1281,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/55939/1459_61_CCS,-,1,1,1,31,1429,1461,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56111/1220_59_CCS,-,1,1,1,31,1192,1222,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56117/31_913_CCS,+,1,1,1,31,913,943,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56192/1006_65_CCS,-,1,1,1,31,972,1010,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56385/1488_58_CCS,-,1,1,1,31,1461,1490,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56514/31_1118_CCS,+,1,1,1,31,1118,1148,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56525/30_1115_CCS,+,1,1,1,30,1115,1144,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56537/1053_60_CCS,-,1,1,1,30,1023,1054,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56553/30_973_CCS,+,1,1,1,30,973,1004,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56627/1383_63_CCS,-,1,1,1,31,1351,1388,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56857/1137_57_CCS,-,1,1,1,30,1110,1138,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56900/30_976_CCS,+,1,1,1,30,976,1001,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/56946/31_1462_CCS,+,1,1,1,31,1462,1491,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/57013/1003_60_CCS,-,1,1,1,31,974,1005,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/57070/31_1230_CCS,+,1,1,1,31,1230,1260,1,0
m160910_090509_42215_c101101372550000001823258404261744_s1_p0/57148/941_57_CCS,-,1,1,1,31,915,943,1,0
